commodity,commodity_type,price,market,state,district,date
Red Chilli Powder,Groceries,396.51,Local Market,National Average,All,2025-06-26
Red Chilli Powder,Groceries,323.45,Wholesale Market,National Average,All,2025-06-26
Red Chilli Powder,Groceries,368.11,Government Market,National Average,All,2025-06-26
Red Chilli Powder,Groceries,420.57,Local Market,National Average,All,2025-06-25
Red Chilli Powder,Groceries,347.67,Wholesale Market,National Average,All,2025-06-25
Red Chilli Powder,Groceries,390.34,Government Market,National Average,All,2025-06-25
Red Chilli Powder,Groceries,419.56,Local Market,National Average,All,2025-06-24
Red Chilli Powder,Groceries,350.19,Wholesale Market,National Average,All,2025-06-24
Red Chilli Powder,Groceries,382.1,Government Market,National Average,All,2025-06-24
Red Chilli Powder,Groceries,414.81,Local Market,National Average,All,2025-06-23
Red Chilli Powder,Groceries,341.43,Wholesale Market,National Average,All,2025-06-23
Red Chilli Powder,Groceries,379.53,Government Market,National Average,All,2025-06-23
Red Chilli Powder,Groceries,408.43,Local Market,National Average,All,2025-06-22
Red Chilli Powder,Groceries,338.19,Wholesale Market,National Average,All,2025-06-22
Red Chilli Powder,Groceries,372.14,Government Market,National Average,All,2025-06-22
Red Chilli Powder,Groceries,387.53,Local Market,National Average,All,2025-06-21
Red Chilli Powder,Groceries,321.64,Wholesale Market,National Average,All,2025-06-21
Red Chilli Powder,Groceries,361.86,Government Market,National Average,All,2025-06-21
Red Chilli Powder,Groceries,386.16,Local Market,National Average,All,2025-06-20
Red Chilli Powder,Groceries,318.67,Wholesale Market,National Average,All,2025-06-20
Red Chilli Powder,Groceries,352.32,Government Market,National Average,All,2025-06-20
Red Chilli Powder,Groceries,392.27,Local Market,National Average,All,2025-06-19
Red Chilli Powder,Groceries,310.58,Wholesale Market,National Average,All,2025-06-19
Red Chilli Powder,Groceries,352.42,Government Market,National Average,All,2025-06-19
Red Chilli Powder,Groceries,374.59,Local Market,National Average,All,2025-06-18
Red Chilli Powder,Groceries,306.32,Wholesale Market,National Average,All,2025-06-18
Red Chilli Powder,Groceries,343.64,Government Market,National Average,All,2025-06-18
Red Chilli Powder,Groceries,365.77,Local Market,National Average,All,2025-06-17
Red Chilli Powder,Groceries,292.36,Wholesale Market,National Average,All,2025-06-17
Red Chilli Powder,Groceries,325.09,Government Market,National Average,All,2025-06-17
Red Chilli Powder,Groceries,346.76,Local Market,National Average,All,2025-06-16
Red Chilli Powder,Groceries,284.62,Wholesale Market,National Average,All,2025-06-16
Red Chilli Powder,Groceries,315.81,Government Market,National Average,All,2025-06-16
Red Chilli Powder,Groceries,342.44,Local Market,National Average,All,2025-06-15
Red Chilli Powder,Groceries,279.67,Wholesale Market,National Average,All,2025-06-15
Red Chilli Powder,Groceries,309.58,Government Market,National Average,All,2025-06-15
Red Chilli Powder,Groceries,345.27,Local Market,National Average,All,2025-06-14
Red Chilli Powder,Groceries,289.15,Wholesale Market,National Average,All,2025-06-14
Red Chilli Powder,Groceries,313.79,Government Market,National Average,All,2025-06-14
Red Chilli Powder,Groceries,324.06,Local Market,National Average,All,2025-06-13
Red Chilli Powder,Groceries,262.98,Wholesale Market,National Average,All,2025-06-13
Red Chilli Powder,Groceries,289.62,Government Market,National Average,All,2025-06-13
Red Chilli Powder,Groceries,338.33,Local Market,National Average,All,2025-06-12
Red Chilli Powder,Groceries,279.07,Wholesale Market,National Average,All,2025-06-12
Red Chilli Powder,Groceries,303.25,Government Market,National Average,All,2025-06-12
Red Chilli Powder,Groceries,317.02,Local Market,National Average,All,2025-06-11
Red Chilli Powder,Groceries,264.26,Wholesale Market,National Average,All,2025-06-11
Red Chilli Powder,Groceries,291.4,Government Market,National Average,All,2025-06-11
Red Chilli Powder,Groceries,335.07,Local Market,National Average,All,2025-06-10
Red Chilli Powder,Groceries,271.88,Wholesale Market,National Average,All,2025-06-10
Red Chilli Powder,Groceries,303.46,Government Market,National Average,All,2025-06-10
Red Chilli Powder,Groceries,325.59,Local Market,National Average,All,2025-06-09
Red Chilli Powder,Groceries,272.17,Wholesale Market,National Average,All,2025-06-09
Red Chilli Powder,Groceries,295.36,Government Market,National Average,All,2025-06-09
Red Chilli Powder,Groceries,313.27,Local Market,National Average,All,2025-06-08
Red Chilli Powder,Groceries,262.94,Wholesale Market,National Average,All,2025-06-08
Red Chilli Powder,Groceries,285.65,Government Market,National Average,All,2025-06-08
Red Chilli Powder,Groceries,332.37,Local Market,National Average,All,2025-06-07
Red Chilli Powder,Groceries,271.17,Wholesale Market,National Average,All,2025-06-07
Red Chilli Powder,Groceries,299.53,Government Market,National Average,All,2025-06-07
Red Chilli Powder,Groceries,338.8,Local Market,National Average,All,2025-06-06
Red Chilli Powder,Groceries,280.6,Wholesale Market,National Average,All,2025-06-06
Red Chilli Powder,Groceries,305.45,Government Market,National Average,All,2025-06-06
Red Chilli Powder,Groceries,355.28,Local Market,National Average,All,2025-06-05
Red Chilli Powder,Groceries,284.34,Wholesale Market,National Average,All,2025-06-05
Red Chilli Powder,Groceries,319.54,Government Market,National Average,All,2025-06-05
Red Chilli Powder,Groceries,358.47,Local Market,National Average,All,2025-06-04
Red Chilli Powder,Groceries,295.23,Wholesale Market,National Average,All,2025-06-04
Red Chilli Powder,Groceries,324.68,Government Market,National Average,All,2025-06-04
Red Chilli Powder,Groceries,355.11,Local Market,National Average,All,2025-06-03
Red Chilli Powder,Groceries,291.53,Wholesale Market,National Average,All,2025-06-03
Red Chilli Powder,Groceries,326.05,Government Market,National Average,All,2025-06-03
Red Chilli Powder,Groceries,371.51,Local Market,National Average,All,2025-06-02
Red Chilli Powder,Groceries,306.27,Wholesale Market,National Average,All,2025-06-02
Red Chilli Powder,Groceries,342.16,Government Market,National Average,All,2025-06-02
Red Chilli Powder,Groceries,373.21,Local Market,National Average,All,2025-06-01
Red Chilli Powder,Groceries,297.26,Wholesale Market,National Average,All,2025-06-01
Red Chilli Powder,Groceries,334.45,Government Market,National Average,All,2025-06-01
Red Chilli Powder,Groceries,372.32,Local Market,National Average,All,2025-05-31
Red Chilli Powder,Groceries,309.64,Wholesale Market,National Average,All,2025-05-31
Red Chilli Powder,Groceries,340.6,Government Market,National Average,All,2025-05-31
Red Chilli Powder,Groceries,387.33,Local Market,National Average,All,2025-05-30
Red Chilli Powder,Groceries,313.38,Wholesale Market,National Average,All,2025-05-30
Red Chilli Powder,Groceries,349.87,Government Market,National Average,All,2025-05-30
Red Chilli Powder,Groceries,385.4,Local Market,National Average,All,2025-05-29
Red Chilli Powder,Groceries,327.83,Wholesale Market,National Average,All,2025-05-29
Red Chilli Powder,Groceries,357.02,Government Market,National Average,All,2025-05-29
Red Chilli Powder,Groceries,385.19,Local Market,National Average,All,2025-05-28
Red Chilli Powder,Groceries,314.05,Wholesale Market,National Average,All,2025-05-28
Red Chilli Powder,Groceries,343.9,Government Market,National Average,All,2025-05-28
Red Chilli Powder,Groceries,385.51,Local Market,National Average,All,2025-05-27
Red Chilli Powder,Groceries,319.92,Wholesale Market,National Average,All,2025-05-27
Red Chilli Powder,Groceries,349.71,Government Market,National Average,All,2025-05-27
Red Chilli Powder,Groceries,380.77,Local Market,National Average,All,2025-05-26
Red Chilli Powder,Groceries,313.24,Wholesale Market,National Average,All,2025-05-26
Red Chilli Powder,Groceries,341.8,Government Market,National Average,All,2025-05-26
Red Chilli Powder,Groceries,388.53,Local Market,National Average,All,2025-05-25
Red Chilli Powder,Groceries,312.12,Wholesale Market,National Average,All,2025-05-25
Red Chilli Powder,Groceries,350.21,Government Market,National Average,All,2025-05-25
Red Chilli Powder,Groceries,384.2,Local Market,National Average,All,2025-05-24
Red Chilli Powder,Groceries,316.36,Wholesale Market,National Average,All,2025-05-24
Red Chilli Powder,Groceries,347.25,Government Market,National Average,All,2025-05-24
Red Chilli Powder,Groceries,367.52,Local Market,National Average,All,2025-05-23
Red Chilli Powder,Groceries,304.03,Wholesale Market,National Average,All,2025-05-23
Red Chilli Powder,Groceries,329.84,Government Market,National Average,All,2025-05-23
Red Chilli Powder,Groceries,363.51,Local Market,National Average,All,2025-05-22
Red Chilli Powder,Groceries,295.14,Wholesale Market,National Average,All,2025-05-22
Red Chilli Powder,Groceries,329.71,Government Market,National Average,All,2025-05-22
Red Chilli Powder,Groceries,356.52,Local Market,National Average,All,2025-05-21
Red Chilli Powder,Groceries,288.85,Wholesale Market,National Average,All,2025-05-21
Red Chilli Powder,Groceries,325.97,Government Market,National Average,All,2025-05-21
Red Chilli Powder,Groceries,333.07,Local Market,National Average,All,2025-05-20
Red Chilli Powder,Groceries,279.46,Wholesale Market,National Average,All,2025-05-20
Red Chilli Powder,Groceries,305.03,Government Market,National Average,All,2025-05-20
Red Chilli Powder,Groceries,330.87,Local Market,National Average,All,2025-05-19
Red Chilli Powder,Groceries,274.88,Wholesale Market,National Average,All,2025-05-19
Red Chilli Powder,Groceries,303.83,Government Market,National Average,All,2025-05-19
Red Chilli Powder,Groceries,321.58,Local Market,National Average,All,2025-05-18
Red Chilli Powder,Groceries,258.91,Wholesale Market,National Average,All,2025-05-18
Red Chilli Powder,Groceries,295.21,Government Market,National Average,All,2025-05-18
Red Chilli Powder,Groceries,318.65,Local Market,National Average,All,2025-05-17
Red Chilli Powder,Groceries,264.17,Wholesale Market,National Average,All,2025-05-17
Red Chilli Powder,Groceries,294.56,Government Market,National Average,All,2025-05-17
Red Chilli Powder,Groceries,300.94,Local Market,National Average,All,2025-05-16
Red Chilli Powder,Groceries,251.43,Wholesale Market,National Average,All,2025-05-16
Red Chilli Powder,Groceries,279.0,Government Market,National Average,All,2025-05-16
Red Chilli Powder,Groceries,305.19,Local Market,National Average,All,2025-05-15
Red Chilli Powder,Groceries,249.18,Wholesale Market,National Average,All,2025-05-15
Red Chilli Powder,Groceries,277.62,Government Market,National Average,All,2025-05-15
Red Chilli Powder,Groceries,297.11,Local Market,National Average,All,2025-05-14
Red Chilli Powder,Groceries,248.22,Wholesale Market,National Average,All,2025-05-14
Red Chilli Powder,Groceries,275.5,Government Market,National Average,All,2025-05-14
Red Chilli Powder,Groceries,285.54,Local Market,National Average,All,2025-05-13
Red Chilli Powder,Groceries,231.91,Wholesale Market,National Average,All,2025-05-13
Red Chilli Powder,Groceries,258.38,Government Market,National Average,All,2025-05-13
Red Chilli Powder,Groceries,294.14,Local Market,National Average,All,2025-05-12
Red Chilli Powder,Groceries,240.66,Wholesale Market,National Average,All,2025-05-12
Red Chilli Powder,Groceries,265.69,Government Market,National Average,All,2025-05-12
Red Chilli Powder,Groceries,296.67,Local Market,National Average,All,2025-05-11
Red Chilli Powder,Groceries,238.99,Wholesale Market,National Average,All,2025-05-11
Red Chilli Powder,Groceries,270.09,Government Market,National Average,All,2025-05-11
Red Chilli Powder,Groceries,293.38,Local Market,National Average,All,2025-05-10
Red Chilli Powder,Groceries,249.73,Wholesale Market,National Average,All,2025-05-10
Red Chilli Powder,Groceries,276.12,Government Market,National Average,All,2025-05-10
Red Chilli Powder,Groceries,310.51,Local Market,National Average,All,2025-05-09
Red Chilli Powder,Groceries,249.17,Wholesale Market,National Average,All,2025-05-09
Red Chilli Powder,Groceries,279.71,Government Market,National Average,All,2025-05-09
Red Chilli Powder,Groceries,301.84,Local Market,National Average,All,2025-05-08
Red Chilli Powder,Groceries,254.15,Wholesale Market,National Average,All,2025-05-08
Red Chilli Powder,Groceries,278.48,Government Market,National Average,All,2025-05-08
Red Chilli Powder,Groceries,323.65,Local Market,National Average,All,2025-05-07
Red Chilli Powder,Groceries,261.03,Wholesale Market,National Average,All,2025-05-07
Red Chilli Powder,Groceries,296.96,Government Market,National Average,All,2025-05-07
Red Chilli Powder,Groceries,327.38,Local Market,National Average,All,2025-05-06
Red Chilli Powder,Groceries,265.38,Wholesale Market,National Average,All,2025-05-06
Red Chilli Powder,Groceries,291.61,Government Market,National Average,All,2025-05-06
Red Chilli Powder,Groceries,319.34,Local Market,National Average,All,2025-05-05
Red Chilli Powder,Groceries,262.58,Wholesale Market,National Average,All,2025-05-05
Red Chilli Powder,Groceries,296.67,Government Market,National Average,All,2025-05-05
Turmeric Powder,Groceries,316.34,Local Market,National Average,All,2025-07-03
Turmeric Powder,Groceries,256.26,Wholesale Market,National Average,All,2025-07-03
Turmeric Powder,Groceries,284.03,Government Market,National Average,All,2025-07-03
Turmeric Powder,Groceries,313.02,Local Market,National Average,All,2025-07-02
Turmeric Powder,Groceries,255.14,Wholesale Market,National Average,All,2025-07-02
Turmeric Powder,Groceries,282.56,Government Market,National Average,All,2025-07-02
Turmeric Powder,Groceries,303.53,Local Market,National Average,All,2025-07-01
Turmeric Powder,Groceries,253.96,Wholesale Market,National Average,All,2025-07-01
Turmeric Powder,Groceries,284.99,Government Market,National Average,All,2025-07-01
Turmeric Powder,Groceries,328.87,Local Market,National Average,All,2025-06-30
Turmeric Powder,Groceries,270.04,Wholesale Market,National Average,All,2025-06-30
